Id,Source,Translation,Comment
JWK-GameSetting-Respawn-SupporterCost,Supporters cost,Cena podporovatelů,
JWK-GameSetting-Respawn-SupporterCost-Description,Number of supporters deducted for spawning as a civilian.,Počet podporovatelů odečtený při spawnování jako civilista.,
JWK-GameSetting-Start-FactoryStock-Description,"Higher stock levels allow faster early-game progression, since you can start raiding factories earlier. This only affects the initial allocation.","Vyšší úrovně zásob umožňují rychlejší postup na začátku hry, protože můžete začít plenit továrny dříve. Toto ovlivňuje pouze počáteční rozdělení.",
JWK-GameSetting-Start-FactoryStockMax,Factory stock levels (max.),Úrovně zásob továrny (max.),
JWK-GameSetting-Start-FactoryStockMin,Factory stock levels (min.),Úrovně zásob továrny (min.),
JWK-GameSetting-Start-InitialSupport,Initial supporters,Počáteční podporovatelé,
JWK-GameSetting-Start-InitialSupport-Description,Resistance supporters act as respawn tickets. Increase this if you're playing in a larger group.,"Podporovatelé odporu fungují jako respawn lístky. Zvýšte jejich počet, pokud hrajete ve větší skupině.",
JWK-GameSetting-Start-InitialSupportSpread,Support distribution,Rozdělení podpory,
JWK-GameSetting-Start-InitialSupportSpread-Cluster,Clustered,Shluknutá,
JWK-GameSetting-Start-InitialSupportSpread-Description,"<b>Clustered</b> distribution will place your initial supporters in the same region of the map. <b>Spreaded</b> will randomize them throughout entire map, which can make the beginning harder on large maps.","<b>Shluknuté</b> rozdělení umístí vaše počáteční podporovatele do stejného regionu mapy. <b>Rozptýlené</b> je náhodně rozmístí po celé mapě, což může na velkých mapách ztížit začátek.",
JWK-GameSetting-Start-InitialSupportSpread-Spread,Spreaded,Rozptýlená,
JWK-GameSetting-Start-Money,Initial money,Počáteční peníze,
JWK-GameSetting-Start-Money-Description,This amount is given to each new player on their first spawn.,Tato částka je přidělena každému novému hráči při jeho prvním spawnování.,
JWK-GameSetting-Travel-BusFlatRate,Bus price (flat rate),Cena autobusu (pevná sazba),
JWK-GameSetting-Travel-BusPricePerKm,Bus price (per km),Cena autobusu (za km),
JWK-GameSetting-Travel-FastFlatRate,Fast travel price (flat rate),Cena rychlé přepravy (pevná sazba),
JWK-GameSetting-Travel-FastMinDistance,Fast travel min. distance,Minimální vzdálenost pro rychlou přepravu,
JWK-GameSetting-Travel-FastPricePerKm,Fast travel price (per km),Cena rychlé přepravy (za km),
JWK-GameSetting-Travel-FerryFlatRate,Ferry price (flat rate),Cena trajektu (pevná sazba),
JWK-GameSetting-Travel-FerryPricePerKm,Ferry price (per km),Cena trajektu (za km),
JWK-GameSettingsGroup-Economy,Economy,Ekonomika,
JWK-GameSettingsGroup-Gameplay,Gameplay,Hratelnost,
JWK-GameSettingsGroup-HUD,HUD,HUD,
JWK-GameSettingsGroup-Misc,Misc.,Různé,
JWK-GameSettingsGroup-Respawn,Respawn,Respawn,
JWK-GameSettingsGroup-Start,Start,Start,
JWK-GameSettingsGroup-Travel,Travel,Cestování,
JWK-GameSettingsUI-Preset,Preset,Preset,
JWK-GameSettingsUI-Title,Game settings,Herní možnosti,
JWK-GarageUI-AbandonAction,Abandon,Opustit,
JWK-GarageUI-AvailableFunds,Available funds:,Dostupné prostředky:,
JWK-GarageUI-CostPerKm,Cost per km:,Cena za km:,
JWK-GarageUI-ProcurementAction,Procurement,Pořízení,
JWK-GarageUI-ProcurementCost,Procurement cost:,Cena pořízení:,
JWK-GarageUI-RetrievalCost,Retrieval cost:,Cena za vyzvednutí:,
JWK-GarageUI-RetrievalDistance,Distance:,Vzdálenost:,
JWK-GarageUI-RetrievalFee,Retrieval fee:,Poplatek za vyzvednutí:,
JWK-GarageUI-RetrieveAction,Retrieve,Získat,
JWK-GarageUI-Title-FieldGarage,Field Garage,Polní garáž,
JWK-GarageUI-Title-Garage,Garage,Garáž,
JWK-GarageUI-Title-Helipad,Helipad,Heliport,
JWK-Hideout-Endangered,This hideout is not operational due to imminent danger.,Tento úkryt není funkční z důvodu hrozícího nebezpečí.,
JWK-Hint-AdminGenericOk,Admin action performed successfully.,Akce administrátora byla úspěšně provedena.,
JWK-Hint-BuildingCantBuildAny,You cannot build anything here.,Zde nelze nic postavit.,
JWK-Hint-BuildingCantBuildThis,You cannot build this here.,To zde nelze postavit.,
JWK-Hint-CantDoDisabledRadio,You cannot do that with a disabled radio.,S vypnutým rádiem to nelze.,
JWK-Hint-CantDoEnemiesNearby,You cannot do this with enemies nearby.,"Tuto akci nelze provést, pokud jsou poblíž nepřátelé.",
JWK-Hint-CantDoInIllegalZone,You cannot do this in illegal zone.,To nelze provést v nelegální zóně.,
JWK-Hint-CantDoInMovingVehicle,Your vehicle must not be moving to do this.,Vozidlo nesmí být v pohybu.,
JWK-Hint-CantDoInVehicle,You cannot do that while in vehicle.,Ve vozidle to nelze.,
JWK-Hint-CantDoNotEnoughMoney,You do not have enough money.,Nemáte dostatek peněz.,
JWK-Hint-CantDoNotEnoughResources,You do not have required resources.,Nemáte potřebné zdroje.,
JWK-Hint-CantDoUndercover,You cannot do that while undercover.,V utajení to nejde.,
JWK-Hint-CantDoWhenCombatant,You cannot do that while carrying weapons or in uniform. Hide your weapon and/or swap clothes.,"To nemůžete dělat, když nosíte zbraň nebo jste v uniformě. Schovejte zbraň a/nebo si vyměňte oblečení.",
JWK-Hint-CantDoWhenWanted,You cannot do that while being wanted. Wait until heat drops off and come back later.,"To nemůžete dělat, pokud jste hledaný. Počkejte, až podezření opadne a vraťte se později.",
JWK-Hint-CantDoWithoutMap,You need a map to do that.,K tomu potřebujete mapu.,
JWK-Hint-CantDoWithoutWatch,You need a watch to do that.,K tomu potřebujete hodinky.,
JWK-Hint-CivilianExtortionExtorted,You extorted change money from this person. They will support the enemy from now on!,Od této osoby jste vylákali drobné. Od této chvíle budou podporovat nepřítele!,
JWK-Hint-CivilianExtortionNoMoney,This person has no money to extort.,"Tato osoba nemá žádné peníze, které by jste mohli vzít.",
JWK-Hint-CivilianSupporterAlreadySupports,This person already supports the resistance.,Tato osoba již podporuje odboj.,
JWK-Hint-CivilianSupporterConvertedOK,You have convinced this person to support resistance.,"Přesvědčili jste tuto osobu, aby podpořila odpor.",
JWK-Hint-CivilianSupporterIsHostile,This person supports enemy and cannot be convinced to your cause.,Tato osoba podporuje nepřítele a nelze ji přesvědčit o vaší věci.,
JWK-Hint-CivilianSupporterNotConverted,You failed to convince this person to support your cause.,"Nepodařilo se vám přesvědčit tuto osobu, aby podpořila vaši věc.",
JWK-Hint-ConversationCantTalk,You can't talk with this person right now.,S touto osobou teď nemůžete mluvit.,
JWK-Hint-FastTravelNoDestinations,There are no destinations you can fast travel to right now.,"Neexistují žádné destinace, do kterých byste se nyní mohli rychle přesunout.",
JWK-Hint-FastTravelTooClose,Destination is too close to fast travel.,Cíl je příliš blízko rychlému cestování.,
JWK-Hint-GarageParkInvalidSpotDomain,This vehicle cannot be parked on this type of spot.,Toto vozidlo nelze na tomto typu místa zaparkovat.,
JWK-Hint-GarageParkOk,Vehicle has been parked. You can now use the garage to retrieve the vehicle from far away.,Vozidlo bylo zaparkováno. Nyní můžete použít garáž k vyzvednutí vozidla z větší vzdálenosti.,
JWK-Hint-GarageParkSpotTooSmall,This vehicle is too large to fit into that parking spot.,"Toto vozidlo je příliš velké na to, aby se na toto parkovací místo vešlo.",
JWK-Hint-GarageProcurementFailed,Could not procure the vehicle.,Nepodařilo se zajistit vozidlo.,
JWK-Hint-GarageRetrieveSpotObstructed,Vehicle cannot be retrieved because the parking spot is obstructed.,"Vozidlo nelze vyzvednout, protože je parkovací místo zablokované.",
JWK-Hint-GarageRetrieveVehicleTooClose,Vehicle is too close to be retrieved.,"Vozidlo je příliš blízko na to, aby mohlo být vyzvednuto.",
JWK-Hint-GarageSpotInUse,Another vehicle is already assigned to this parking slot. You can abandon that vehicle and free up the spot by accessing garage management.,K tomuto parkovacímu místu je již přiřazeno jiné vozidlo. Toto vozidlo můžete odebrat a uvolnit místo přístupem do správy garáží.,
JWK-Hint-GarageSpotNoVehicle,There is no vehicle assigned to the parking spot.,K parkovacímu místu není přiřazeno žádné vozidlo.,
JWK-Hint-GarageSpotObstructed,The parking spot is obstructed.,Parkovací místo je zablokované.,
JWK-Hint-InventoryCantStoreItem,You do not have enough space in inventory to store the item. It has been placed on the ground.,Nemáte dostatek místa v inventáři pro uložení předmětu. Byl umístěn na zem.,
JWK-Hint-LockpickBroken,Your lockpick has broken.,Tvůj paklíč se zlomil.,
JWK-Hint-LockpickFailed,You failed to pick the lock.,Nepodařilo se ti vypáčit zámek.,
JWK-Hint-MoneyTransferNoRecipients,There is no one nearby to transfer money to.,"V okolí není nikdo, komu by bylo možné peníze převést.",
JWK-Hint-MoneyTransferSent,Money has been transferred.,Peníze byly převedeny.,
JWK-Hint-MoneyTransferTooFarAway,You are too far away to transfer money.,Na převod peněz jste příliš daleko.,
JWK-Hint-NewGame-FactionAmbientDuplicated,The same faction cannot be used as civilians and a conflict side simultaneously. Please select different factions to continue.,"Stejná frakce nemůže být současně použita jako civilista a strana konfliktu. Chcete-li pokračovat, zvolte jiné frakce.",
JWK-Hint-NewGame-FactionEnemyAsFriendly,The same faction cannot be used as enemy and allied forces simultaneously. Please select different factions to continue.,"Stejnou frakci nelze použít jako nepřátelské a spojenecké síly současně. Chcete-li pokračovat, zvolte jiné frakce.",
JWK-Hint-NewGame-FactionPlayerDuplicated,The same faction cannot be selected for players and another conflict side simultaneously. Please select different factions to continue.,"Stejná frakce nemůže být vybrána současně pro hráče a jinou stranu konfliktu. Chcete-li pokračovat, zvolte prosím jiné frakce.",
JWK-Hint-Ownership-Abandoned,You have abandoned ownership over this item.,Vzdali jste se vlastnictví této položky.,
JWK-Hint-Ownership-Taken,You claimed ownership over this item. This allows you to control who can access it.,"Na tuto položku jste si nárokovali vlastnictví. To vám umožňuje kontrolovat, kdo k ní má přístup.",
JWK-Hint-PlacementCantAttachToThis,This item cannot be attached to this object.,Tuto položku nelze k tomuto objektu připojit.,
JWK-Hint-PlacementCantPlaceAny,You cannot place anything here.,Sem nelze nic umístit.,
JWK-Hint-PlacementCantPlaceThis,You cannot place this here.,To sem nelze umístit.,
JWK-Hint-PlacementDenyCheckpoint,You are too close to an enemy checkpoint to place here.,"Jste příliš blízko nepřátelského kontrolního bodu, než abyste ho sem mohli umístit.",
JWK-Hint-PlacementDenyEnemyCamp,You are too close to an enemy camp to place here.,"Jste příliš blízko nepřátelského tábora, než abyste ho sem mohli umístit.",
JWK-Hint-PlacementDenyFactory,You are too close to a factory to place here.,"Jste příliš blízko továrny, než abyste ji sem mohli umístit.",
JWK-Hint-PlacementDenyIllegalArea,You cannot place this in an illegal zone.,Nemůžete ji umístit do nelegální zóny.,
JWK-Hint-PlacementDenyMilitaryBase,You are too close to a military base to place here.,"Jste příliš blízko vojenské základny, než abyste ji sem mohli umístit.",
JWK-Hint-PlacementDenyPlayerCamp,You are too close to a camp to place here.,"Jste příliš blízko tábora, nelze zde umístit.",
JWK-Hint-PlacementDenyPlayerFob,You are too close to an existing FOB to place here.,"Jste příliš blízko stávajícího FOB, než abyste ho sem mohli umístit.",
JWK-Hint-PlacementDenyPort,You are too close to a port to place here.,"Jste příliš blízko přístavu, než abyste ho sem mohli umístit.",
JWK-Hint-PlacementDenyRadarSite,You are too close to an enemy radar site to place here.,"Jste příliš blízko nepřátelského radaru, než abyste ho sem mohli umístit.",
JWK-Hint-PlacementDenyRadioTower,You are too close to an enemy radio tower to place here.,"Jste příliš blízko nepřátelské rádiové věže, než abyste ji sem mohli umístit.",
JWK-Hint-PlacementDenyTown,You are too close to a town to place here.,"Jste příliš blízko města, než abyste ho sem mohli umístit.",
JWK-Hint-PlacementLimitReached,No more objects can be placed in this area.,Do této oblasti už nelze umístit žádné další objekty.,
JWK-Hint-PlacementMustPlaceOnWall,This item has to be placed on a vertical surface.,Tato položka musí být umístěna na svislém povrchu.,
JWK-Hint-PosterAlreadyPostered,A poster has been already placed here.,Zde již byl umístěn plakát.,
JWK-Hint-PosterAnotherTooClose,Selected placement is too close to another poster.,Vybrané umístění je příliš blízko jiného plakátu.,
JWK-Hint-PosterAreaMaxed,No more posters can be placed in this area.,V této oblasti již nelze umisťovat žádné plakáty.,
JWK-Hint-ResourcesNotEnoughSpaceToStore,There is no space left to store the resources.,Na uložení prostředků už nezbývá místo.,
JWK-Hint-ResourcesTransferFailed,Failed to transfer resources.,Nepodařilo se přenést zdroje.,
JWK-Hint-ResourcesTransferOk,Resources have been transferred.,Zdroje byly přeneseny.,
JWK-Hint-RespawnLocationUnavailable,This respawn location is now unavailable.,Toto místo respawnu je nyní nedostupné.,
JWK-Hint-RespawnNoLocationsAvailable,You can't respawn at any location right now.,Nyní se nemůžete respawnovat na žádném místě.,
JWK-Hint-ShopBusinessHoursClosed,This shop is currently closed. Come back later within business hours.,Tento obchod je v současné době uzavřen. Vraťte se později během pracovní doby.,
JWK-Hint-ShopPlayerCantStoreItem,You have no space in your inventory to buy this item.,V inventáři nemáte místo na nákup této položky.,
JWK-Hint-ShopStorageNoSpace,Not enough space in storage to perform purchase.,Nedostatek místa ve skladu pro provedení nákupu.,
JWK-Hint-TownDonateNoSupplies,You do not have any supplies that could be donated.,"Nemáte žádné zásoby, které byste mohli darovat.",
JWK-Hint-TownDonateOk,You have donated supplies to the town.,Darovali jste městu zásoby.,
JWK-HistoryEvent-CivilianDeath,"%1, a civilian, has been killed near %2.","%1, civilista, byl zabit poblíž %2.",
JWK-HistoryEvent-PlayerDeath,%1 has been killed near %2.,%1 byl zabit v blízkosti %2.,
JWK-HistoryEvent-PlayerDeathFriendlyFire,%1 has been killed by friendly fire near %2.,%1 byl zabit přátelskou palbou poblíž %2.,
JWK-HistoryEvent-PlayerDeathSuicide,%1 has died near %2.,%1 zemřel v blízkosti %2.,
JWK-HistoryEvent-ResistanceDeath,"%1, a %3 fighter, has been killed near %2.","%1, bojovník %3, byl zabit poblíž %2.",
JWK-HistoryEvent-ResistanceDeathFriendlyFire,"%1, a %3 fighter, has been killed near %2 by friendly fire.","%1, bojovník %3, byl zabit poblíž %2 přátelskou palbou.",
JWK-InventoryUI-HintBloodied,Your clothes are bloodied.,Vaše oblečení je zakrvácené.,
JWK-Item-AliceMediumBackpack-Description,Medium size civilian backpack produced on Nogova. Copy of a US design.,Středně velký civilní batoh vyrobený na Nogově. Kopie amerického designu.,
JWK-Item-AliceMediumBackpack-Name,Orlík backpack,Batoh Orlík,
JWK-Item-BriefcaseProp-Desc,"Locked briefcase with unknown, but seemingly very important contents.","Uzamčená aktovka s neznámým, ale zřejmě velmi důležitým obsahem.",
JWK-Item-BriefcaseProp-Name,Important briefcase,Důležitá aktovka,
JWK-Item-CampingKit-Description,"Can be used to establish a camp, creating a jump-off point for the resistance. After placing, the camp can be dismantled and the kit may be reused.","Lze použít k založení tábora, čímž vznikne výchozí bod pro odpor. Po umístění lze tábor rozebrat a souprava může být znovu použita.",
JWK-Item-CampingKit-Name,Camping kit,Táborová souprava,
JWK-Item-IIFSCIV-Description,"Largest backpack from the Batohárna Lipany product line, copy of a US design.","Největší batoh z produktové řady Batohárna Lipany, kopie amerického designu.",
JWK-Item-IIFSCIV-Name,Expedice backpack,Batoh Expedice,
JWK-Item-Keys-Description,A set of generic keys.,Sada univerzálních klíčů.,
JWK-Item-Keys-Name,Keys,Klíče,
JWK-Item-KolobokCIV-Description,"Small tourist backpack, copy of a Soviet design.","Malý turistický batoh, kopie sovětského designu.",
JWK-Item-KolobokCIV-Name,Skautík backpack,Batoh Skautík,
JWK-Item-PrisonKeys-Description,A set of prison keys.,Sada vězeňských klíčů.,
JWK-Item-PrisonKeys-Name,Prison keys,Vězeňské klíče,
JWK-Item-R148-FIA,R-148 Radio (FIA),Rádio R-148 (FIA),
JWK-Item-R148-USSR,R-148 Radio (USSR),Rádio R-148 (SSSR),
JWK-Item-Tent-Description,"Tents can be deployed at camps to enable respawning. They are single use, but can be picked up and moved.","Stany lze rozložit v táborech, aby umožnily respawnování. Jsou jednorázové, ale lze je sebrat a přesunout.",
JWK-Item-Tent-Name,Tent,Stan,
JWK-Item-VeshmeshokCIV-Description,"Small personal backpack, a copy of Soviet military design. Produced by Batohárna Lipany n.p. on Nogova.","Malý osobní batoh, kopie sovětského vojenského designu. Vyroben Batohárnou Lipany n.p. na Nogově.",
JWK-Item-VeshmeshokCIV-Name,Jiskra backpack,Batoh Jiskra,
JWK-ItemHint-Bloodied,Soaked in blood. Wearing this will make you suspicious.,Promáčené krví. Nošení tohoto předmětu vzbudí podezření.,
JWK-ItemHint-NonCivilianItem,Illegal when used by civilians.,Nelegální při použití civilisty.,
JWK-ItemHint-Undercover,Can be used in disguise.,Lze použít jako převlek.,
JWK-Journal-ResistancePassphrases-Intro,"%1 uses passphrases to avoid deconspiration, as listed in the schedule below. Make sure to use the correct one when contacting resistance members to authenticate yourself.","%1 používá přístupové fráze, aby se zabránilo dekonspiraci, jak je uvedeno v níže uvedeném seznamu. Při kontaktování členů odporu se ujistěte, že používáte správný, abyste se ověřili.",
JWK-Journal-ResistanceRadioSchedule-Intro,"%1 changes its operating radio frequency according to the listing below. To establish radio communication with HQ, you must use the correct passphrase while within range of a controlled radio tower.","%1 mění svou provozní rádiovou frekvenci podle níže uvedeného seznamu. Chcete-li navázat rádiovou komunikaci s velitelstvím, musíte použít správnou přístupovou frázi, když jste v dosahu řízené rádiové věže.",
JWK-JournalContent-Objectives,Objectives,Cíle,
JWK-JournalEntry-ContactPerson,Contact person,Kontaktní osoba,
JWK-JournalEntry-Coordinates,Coordinates,Souřadnice,
JWK-JournalEntry-Location,Location,Místo,
JWK-JournalEntry-Target,Target,Cíl,
JWK-JournalText-Job-ClearCamp,"The occupier has deployed a SOF group to hunt one of our leaders down. Luckily enough, we have intel on their camping location. Find the camp and eliminate the group.","Okupanti nasadili jednotku SOF, aby vypátral jednoho z našich vůdců. Naštěstí máme zpravodajské informace o jejich tábořišti. Najděte tábor a eliminujte skupinu.",
JWK-JournalText-Job-DeliverItem,You have to deliver a very important... whatever. It's not your business. The briefcase is locked anyway. Just don't lose it and bring it in one piece to the recipient.,Musíte doručit velmi důležitou… věc. Obsah není to vaše starost. Aktovka je stejně zamčená. Jen ji neztraťte a doručte ji vcelku příjemci.,
JWK-JournalText-Job-DeliverItem-LocationTown,%1,%1,
JWK-JournalText-Job-HarassMilitaryBase,"We need distraction. Engage with the enemy garrison and stay in contact until they launch an alarm. Do not try to capture it, once the alarm goes off you should back off immediately. This will be enough to keep their QRF busy for a moment.","Potřebujeme odvedení pozornosti. Zapojte se do boje s nepřátelskou posádkou a zůstaňte v kontaktu, dokud nespustí poplach. Nepokoušejte se ji obsadit, jakmile se poplach spustí, okamžitě se stáhněte. To bude dostatečné, aby jejich rychlá reakční jednotka byla na chvíli zaneprázdněná.",
JWK-JournalText-Job-Jailbreak,Our intelligence has credible information that captives are currently being held at one of the enemy prisons.,"Naše rozvědka má důvěryhodné informace, že zajatci jsou momentálně drženi v jedné z nepřátelských věznic.",
JWK-JournalText-Job-Jailbreak-Deaths,"Ensure that none of the captives are killed during the escape, as this would put us in a very bad light.","Dbejte na to, aby během útěku nebyl zabit žádný ze zajatců, protože by nás to postavilo do velmi špatného světla.",
JWK-JournalText-Job-Jailbreak-GetAway,"Your task is to liberate them and escort them to a safe location, out of enemy fire and at a reasonable distance from the prison.","Vaším úkolem je osvobodit je a eskortovat na bezpečné místo, mimo palbu nepřítele a ve vhodné vzdálenosti od věznice.",
JWK-JournalText-Job-KillEnemyHvt,"We received information about a high value target being present at one of the enemy locations. Your task is to eliminate the target by any means necessary. Once done, report back to the resistance.",Dostali jsme informace o přítomnosti vysoce postaveného cíle na jednom z nepřátelských míst. Vaším úkolem je cíl eliminovat jakýmikoli dostupnými prostředky. Po dokončení se vraťte a nahlaste odporu.,
JWK-JournalText-Location-Geo,near %1,blízko %1,
JWK-JournalText-Location-HideoutGeo,resistance hideout near %1,Úkryt odporu poblíž %1,
JWK-JournalText-Location-TownHideout,resistance hideout in %1,Úkryt odporu v %1,
JWK-JournalText-Person-ResistanceOfficer,resistance officer,Důstojník odporu,
JWK-JournalText-Person-ResistanceOperative,resistance operative,Operativec odporu,
JWK-JournalText-Target-EnemyOfficer,enemy officer,Nepřátelský důstojník,
JWK-JournalTitle-Info-PassSchedule,Passphrase schedule.,Rozvrh přístupových frází.,
JWK-JournalTitle-Info-RadioSchedule,Radio frequency schedule.,Rozvrh frekvencí.,
JWK-JournalTitle-Job-ClearCamp,Clear enemy camp.,Vyčistit nepřátelský tábor.,
JWK-JournalTitle-Job-DeliverItem,Special delivery.,Speciální doručení.,
JWK-JournalTitle-Job-HarassMilitaryBase,Create distraction.,Provedení odvedení pozornosti.,
JWK-JournalTitle-Job-Jailbreak,Jailbreak.,Útěk z vězení.,
JWK-JournalTitle-Job-KillEnemyHvt,Eliminate HVT.,Eliminuj vysoce ceněný cíl.,
JWK-JournalTitle-Story-Dogtags,Collect enemy dogtags.,Posbírej nepřátelské identifikační známky.,
JWK-JournalTitle-Story-FOB,Establish a FOB.,Vybuduj FOB.,
JWK-JournalTitle-Story-FindResistance,Find resistance.,Najdi odpor.,
JWK-JournalTitle-Story-Placeholder,Defeat the enemy.,Poraž nepřátele.,
JWK-JournalTitle-Story-PosterUp,Poster up.,Plakátování.,
JWK-JournalUI-CurrentDayNo,Day %1,Den %1,
JWK-JournalUI-Next,Next,Další,
JWK-JournalUI-Prev,Previous,Předchozí,
JWK-JournalUI-Title,Journal,Deník,
JWK-Keybind-Category-General,General,Obecné,
JWK-Keybind-RadialMenu,Radial menu,Radiální menu,
JWK-Kolguyev-HamertinSawmill,Hamertin Sawmill,,
JWK-Kolguyev-SoumontSawmill,Soumont Sawmill,,
JWK-LocationName-CampFormat,Camp %1,Tábor %1,
JWK-LocationName-FobFormat,FOB %1,FOB %1,
JWK-LockpickItem-Desc,Simple tool that can be used to open locks.,Jednoduchý nástroj sloužící k otevírání zámků.,
JWK-LockpickItem-Name,Lockpick,Paklíč,
JWK-MapLegend-Airport,Airport,Letiště,
JWK-MapLegend-Armory,Armory,Zbrojnice,
JWK-MapLegend-BusStop,Bus stop,Autobusová zastávka,
JWK-MapLegend-Camp,Camp,Tábor,
JWK-MapLegend-ClothingStore,Clothing store,Obchod s oblečením,
JWK-MapLegend-FOB,FOB,FOB,
JWK-MapLegend-Factory,Factory,Továrna,
JWK-MapLegend-FerryStop,Ferry stop,Zastávka trajektu,
JWK-MapLegend-FuelStation,Fuel station,Čerpací stanice,
JWK-MapLegend-Garage,Garage,Garáž,
JWK-MapLegend-GeneralStore,General store,Obchod se smíšeným zbožím,
JWK-MapLegend-Helipad,Helipad,Heliport,
JWK-MapLegend-Jail,Jail,Vězení,
JWK-MapLegend-MOB,Military base,Vojenská základna,
JWK-MapLegend-Mail,Post office,Pošta,
JWK-MapLegend-MedicalStore,Medical store,Zdravotnický obchod,
JWK-MapLegend-Phone,Phone booth,Telefonní budka,
JWK-MapLegend-PlayerCamp,Player camp,Hráčův tábor,
JWK-MapLegend-Port,Port,Přístav,
JWK-MapLegend-Poster,Poster location,Umístění plakátu,
JWK-MapLegend-RadarSite,Radar site,Radarová stanice,
JWK-MapLegend-RadioTower,Radio tower,Rádiová věž,
JWK-MapLegend-RepairStation,Repair station,Opravárenská stanice,
JWK-MapLegend-Resistance,Resistance,Odpor,
JWK-MapLegend-ResourceStorage,Resource storage,Sklad surovin,
JWK-MapLegend-Town,Town,Město,
JWK-MapLegend-Village,Village,Vesnice,
JWK-MapUI-Camp,Camp,Tábor,
JWK-MapUI-CivilianSupply,Civilian Supply,Civilní zásobování,
JWK-MapUI-ControllingFaction,Controlling Faction,Ovládá,
JWK-MapUI-DisplaySettings,Map display settings,Nastavení zobrazení mapy,
JWK-MapUI-FactionNone,none,žádné,
JWK-MapUI-Factory,Factory,Továrna,
JWK-MapUI-FactoryProductionRate,Produces %1 supplies per hour between 8:00 and 16:00 when under control of the resistance.,Pod kontrolou odporu produkuje %1 zásob za hodinu mezi 8:00 a 16:00.,
JWK-MapUI-KeepTownControlTip,Keep control by maintaining at least %1% population support.,Udržujte si kontrolu udržováním alespoň %1% podpory obyvatelstva.,
JWK-MapUI-MilitaryBase,Military Base,Vojenská základna,
JWK-MapUI-PopulationSupport,Population Support,Podpora obyvatelstva,
JWK-MapUI-Port,Port,Přístav,
JWK-MapUI-RadarSite,Radar Site,Radarová stanice,
JWK-MapUI-RadarSiteTip,Destroy all radars to neutralize the site.,Zničte všechny radary a neutralizujte místo.,
JWK-MapUI-RadioTower,Radio Tower,Rádiová věž,
JWK-MapUI-ResistanceHIdeout,Hideout,Úkryt,
JWK-MapUI-ResistanceHqHideout,HQ hideout,Úkryt velitelství,
JWK-MapUI-Resources,Resources,Zásoby,
JWK-MapUI-Settings-CampPlacement,Camp placement,Umístění tábora,
JWK-MapUI-Settings-FobPlacement,FOB placement,Umístění FOB,
JWK-MapUI-Settings-IllegalZones,Illegal zones,Nelegální zóny,
JWK-MapUI-Settings-RadioSignal,Radio signal,Rádiový signál,
JWK-MapUI-Settings-TerritoryControl,Territory control,Kontrola území,
JWK-MapUI-SignalRange,Signal Range,Rozsah signálu,
JWK-MapUI-Stability,Stability,Stabilita,
JWK-MapUI-TakeTownControlTip,Take control by raising population support to %1% and keeping the threat level below %2%.,Převezměte kontrolu zvýšením podpory obyvatelstva na %1 % a udržením úrovně ohrožení pod %2 %.,
JWK-MapUI-TakeTownControlTipBattle,Start the battle by increasing the threat level to %2% and ensuring at least %1% population support.,Začněte bitvu zvýšením úrovně ohrožení na %2 % a zajištěním podpory alespoň %1 % obyvatelstva.,
JWK-MapUI-Tents,Tents,Stany,
JWK-MapUI-ThreatLevel,Threat Level,Úroveň ohrožení,
JWK-MapUI-TownHideout-CreateTip,Establish a hideout by raising population support to %1%.,Založte úkryt zvýšením podpory obyvatelstva na %1%.,
JWK-MapUI-TownHideout-LoseTip,Keep population support above %1% to maintain the hideout.,"Udržujte podporu obyvatelstva nad %1%, abyste si udrželi úkryt.",
JWK-MapUI-Travel-BusStop,Bus stop,Autobusová zastávka,
JWK-MapUI-Travel-Cost,Travel will cost %1.,Cestovní náklady činí %1.,
JWK-MapUI-Travel-FerryStop,Ferry stop,Zastávka trajektu,
JWK-NewGameUI-AmbientFaction,Civilian faction,Civilní frakce,
JWK-NewGameUI-EnemyFaction,Enemy faction,Nepřátelská frakce,
JWK-NewGameUI-MoneyFormat,Money format,Formát peněz,
JWK-NewGameUI-MoneyFormatWarning,Must contain {value} placeholder.,Musí obsahovat zástupný symbol {value}.,
JWK-NewGameUI-PlayerFaction,Player faction,Frakce hráčů,
JWK-NewGameUI-StartGame,Start Game,Zahájení hry,
JWK-NewGameUI-SupportingFaction,Allied faction,Spojenecká frakce,
JWK-NewGameUI-TabDifficulty,Difficulty,Obtížnost,
JWK-NewGameUI-TabSetup,Setup,Nastavení,
JWK-NewGameUI-Title,New game,Nová hra,
JWK-Notification-BankPlayerMoneyReceived,%1 has sent you %2.,%1 vám poslal %2.,
JWK-Notification-BattleStartingFactory,Battle for %1 will begin soon.,Bitva o %1 brzy začne.,
JWK-Notification-BattleStartingMilitaryBase,Battle for %1 will begin soon.,Bitva o %1 brzy začne.,
JWK-Notification-BattleStartingTown,Battle for %1 will begin soon.,Bitva o %1 brzy začne.,
JWK-Notification-ControlFactoryGained,The resistance took control over %1.,Odboj převzal kontrolu nad %1.,
JWK-Notification-ControlFactoryNotGained,The resistance failed to take control over %1.,Odboji se nepodařilo převzít kontrolu nad %1.,
JWK-Notification-ControlMilitaryBaseGained,The resistance took control over %1.,Odboj převzal kontrolu nad %1.,
JWK-Notification-ControlMilitaryBaseNotGained,The resistance failed to take control over %1.,Odboji se nepodařilo převzít kontrolu nad %1.,
