Id,Source,Translation,Comment
JWK-HistoryEvent-PlayerDeath,%1 has been killed near %2.,%1 wurde nahe %2 getötet.,
JWK-HistoryEvent-PlayerDeathFriendlyFire,%1 has been killed by friendly fire near %2.,%1 wurde durch ein freundliches Feuer in der Nähe von %2 getötet.,
JWK-HistoryEvent-PlayerDeathSuicide,%1 has died near %2.,%1 ist in der Nähe von %2 gestorben.,
JWK-HistoryEvent-ResistanceDeath,"%1, a %3 fighter, has been killed near %2.",,
JWK-HistoryEvent-ResistanceDeathFriendlyFire,"%1, a %3 fighter, has been killed near %2 by friendly fire.",,
JWK-InventoryUI-HintBloodied,Your clothes are bloodied.,Ihre Kleidung ist blutig.,
JWK-Item-AliceMediumBackpack-Description,Medium size civilian backpack produced on Nogova. Copy of a US design.,,
JWK-Item-AliceMediumBackpack-Name,Orlík backpack,,
JWK-Item-BriefcaseProp-Desc,"Locked briefcase with unknown, but seemingly very important contents.",,
JWK-Item-BriefcaseProp-Name,Important briefcase,Wichtige Aktentasche,
JWK-Item-CampingKit-Description,"Can be used to establish a camp, creating a jump-off point for the resistance. After placing, the camp can be dismantled and the kit may be reused.",,
JWK-Item-CampingKit-Name,Camping kit,,
JWK-Item-IIFSCIV-Description,"Largest backpack from the Batohárna Lipany product line, copy of a US design.",,
JWK-Item-IIFSCIV-Name,Expedice backpack,,
JWK-Item-Keys-Description,A set of generic keys.,,
JWK-Item-Keys-Name,Keys,,
JWK-Item-KolobokCIV-Description,"Small tourist backpack, copy of a Soviet design.",,
JWK-Item-KolobokCIV-Name,Skautík backpack,,
JWK-Item-PrisonKeys-Description,A set of prison keys.,,
JWK-Item-PrisonKeys-Name,Prison keys,,
JWK-Item-R148-FIA,R-148 Radio (FIA),R-148 Radio (FIA),
JWK-Item-R148-USSR,R-148 Radio (USSR),R-148 Radio (UdSSR),
JWK-Item-Tent-Description,"Tents can be deployed at camps to enable respawning. They are single use, but can be picked up and moved.",,
JWK-Item-Tent-Name,Tent,,
JWK-Item-VeshmeshokCIV-Description,"Small personal backpack, a copy of Soviet military design. Produced by Batohárna Lipany n.p. on Nogova.",,
JWK-Item-VeshmeshokCIV-Name,Jiskra backpack,,
JWK-ItemHint-Bloodied,Soaked in blood. Wearing this will make you suspicious.,,
JWK-ItemHint-NonCivilianItem,Illegal when used by civilians.,,
JWK-ItemHint-Undercover,Can be used in disguise.,Kann verkleidet verwendet werden.,
JWK-Journal-ResistancePassphrases-Intro,"%1 uses passphrases to avoid deconspiration, as listed in the schedule below. Make sure to use the correct one when contacting resistance members to authenticate yourself.",,
JWK-Journal-ResistanceRadioSchedule-Intro,"%1 changes its operating radio frequency according to the listing below. To establish radio communication with HQ, you must use the correct passphrase while within range of a controlled radio tower.",,
JWK-JournalContent-Objectives,Objectives,Ziele,
JWK-JournalEntry-ContactPerson,Contact person,Ansprechpartner,
JWK-JournalEntry-Coordinates,Coordinates,Koordinaten,
JWK-JournalEntry-Location,Location,Standort,
JWK-JournalEntry-Target,Target,Ziel,
JWK-JournalText-Job-ClearCamp,"The occupier has deployed a SOF group to hunt one of our leaders down. Luckily enough, we have intel on their camping location. Find the camp and eliminate the group.",,
JWK-JournalText-Job-DeliverItem,You have to deliver a very important... whatever. It's not your business. The briefcase is locked anyway. Just don't lose it and bring it in one piece to the recipient.,Sie müssen eine sehr wichtige ... was auch immer liefern. Es ist nicht Ihr Geschäft. Die Aktentasche ist sowieso verschlossen. Verliere es einfach nicht und bring es in ein Stück zum Empfänger.,
JWK-JournalText-Job-DeliverItem-LocationTown,%1,%1,
JWK-JournalText-Job-HarassMilitaryBase,"We need distraction. Engage with the enemy garrison and stay in contact until they launch an alarm. Do not try to capture it, once the alarm goes off you should back off immediately. This will be enough to keep their QRF busy for a moment.",,
JWK-JournalText-Job-Jailbreak,Our intelligence has credible information that captives are currently being held at one of the enemy prisons.,,
JWK-JournalText-Job-Jailbreak-Deaths,"Ensure that none of the captives are killed during the escape, as this would put us in a very bad light.",,
JWK-JournalText-Job-Jailbreak-GetAway,"Your task is to liberate them and escort them to a safe location, out of enemy fire and at a reasonable distance from the prison.",,
JWK-JournalText-Job-KillEnemyHvt,"We received information about a high value target being present at one of the enemy locations. Your task is to eliminate the target by any means necessary. Once done, report back to the resistance.",,
JWK-JournalText-Location-Geo,near %1,Nahe %1,
JWK-JournalText-Location-HideoutGeo,resistance hideout near %1,Resistenzversteck nahe %1,
JWK-JournalText-Location-TownHideout,resistance hideout in %1,Widerstandsversteck in %1,
JWK-JournalText-Person-ResistanceOfficer,resistance officer,Widerstandsoffizier,
JWK-JournalText-Person-ResistanceOperative,resistance operative,Widerstand Operativ,
JWK-JournalText-Target-EnemyOfficer,enemy officer,feindlicher Offizier,
JWK-JournalTitle-Info-PassSchedule,Passphrase schedule.,Passphrase -Zeitplan.,
JWK-JournalTitle-Info-RadioSchedule,Radio frequency schedule.,Funkfrequenzplan.,
JWK-JournalTitle-Job-ClearCamp,Clear enemy camp.,Klares feindliches Lager.,
JWK-JournalTitle-Job-DeliverItem,Special delivery.,Sonderlieferung.,
JWK-JournalTitle-Job-HarassMilitaryBase,Create distraction.,Ablenkung erzeugen.,
JWK-JournalTitle-Job-Jailbreak,Jailbreak.,,
JWK-JournalTitle-Job-KillEnemyHvt,Eliminate HVT.,Eliminieren Sie HVT.,
JWK-JournalTitle-Story-Dogtags,Collect enemy dogtags.,Sammle feindliche Dogtags.,
JWK-JournalTitle-Story-FOB,Establish a FOB.,Einen FOB aufbauen.,
JWK-JournalTitle-Story-FindResistance,Find resistance.,Widerstand finden.,
JWK-JournalTitle-Story-Placeholder,Defeat the enemy.,Besiege den Feind.,
JWK-JournalTitle-Story-PosterUp,Poster up.,Plakat auf.,
JWK-JournalUI-CurrentDayNo,Day %1,Tag %1,
JWK-JournalUI-Next,Next,Nächste,
JWK-JournalUI-Prev,Previous,Vorherige,
JWK-JournalUI-Title,Journal,Zeitschrift,
JWK-Keybind-Category-General,General,,
JWK-Keybind-RadialMenu,Radial menu,,
JWK-Kolguyev-HamertinSawmill,Hamertin Sawmill,,
JWK-Kolguyev-SoumontSawmill,Soumont Sawmill,,
JWK-LocationName-CampFormat,Camp %1,,
JWK-LocationName-FobFormat,FOB %1,,
JWK-LockpickItem-Desc,Simple tool that can be used to open locks.,,
JWK-LockpickItem-Name,Lockpick,Lockpick,
JWK-MapLegend-Airport,Airport,Flughafen,
JWK-MapLegend-Armory,Armory,Waffenkammer,
JWK-MapLegend-BusStop,Bus stop,Bushaltestelle,
JWK-MapLegend-Camp,Camp,Lager,
JWK-MapLegend-ClothingStore,Clothing store,Bekleidungsgeschäft,
JWK-MapLegend-FOB,FOB,FOB,
JWK-MapLegend-Factory,Factory,Fabrik,
JWK-MapLegend-FerryStop,Ferry stop,Fährstopp,
JWK-MapLegend-FuelStation,Fuel station,Kraftstoffstation,
JWK-MapLegend-Garage,Garage,Garage,
JWK-MapLegend-GeneralStore,General store,Gemischtwarenladen,
JWK-MapLegend-Helipad,Helipad,Helipad,
JWK-MapLegend-Jail,Jail,Gefängnis,
JWK-MapLegend-MOB,Military base,Militärbasis,
JWK-MapLegend-Mail,Post office,Postamt,
JWK-MapLegend-MedicalStore,Medical store,Medizinisches Geschäft,
JWK-MapLegend-Phone,Phone booth,Telefonzelle,
JWK-MapLegend-PlayerCamp,Player camp,,
JWK-MapLegend-Port,Port,Hafen,
JWK-MapLegend-Poster,Poster location,Plakatort,
JWK-MapLegend-RadarSite,Radar site,Radarstelle,
JWK-MapLegend-RadioTower,Radio tower,Radio -Turm,
JWK-MapLegend-RepairStation,Repair station,Reparaturstation,
JWK-MapLegend-Resistance,Resistance,Widerstand,
JWK-MapLegend-ResourceStorage,Resource storage,Ressourcenspeicher,
JWK-MapLegend-Town,Town,Stadt,
JWK-MapLegend-Village,Village,Dorf,
JWK-MapUI-Camp,Camp,,
JWK-MapUI-CivilianSupply,Civilian Supply,Zivile Versorgung,
JWK-MapUI-ControllingFaction,Controlling Faction,Kontrolle der Fraktion,
JWK-MapUI-DisplaySettings,Map display settings,Kartenanzeigeeinstellungen,
JWK-MapUI-FactionNone,none,keiner,
JWK-MapUI-Factory,Factory,Fabrik,
JWK-MapUI-FactoryProductionRate,Produces %1 supplies per hour between 8:00 and 16:00 when under control of the resistance.,,
JWK-MapUI-KeepTownControlTip,Keep control by maintaining at least %1% population support.,,
JWK-MapUI-MilitaryBase,Military Base,Militärbasis,
JWK-MapUI-PopulationSupport,Population Support,Bevölkerungsunterstützung,
JWK-MapUI-Port,Port,Hafen,
JWK-MapUI-RadarSite,Radar Site,Radarstelle,
JWK-MapUI-RadarSiteTip,Destroy all radars to neutralize the site.,,
JWK-MapUI-RadioTower,Radio Tower,Radio -Turm,
JWK-MapUI-ResistanceHIdeout,Hideout,Versteck,
JWK-MapUI-ResistanceHqHideout,HQ hideout,HQ -Versteck,
JWK-MapUI-Resources,Resources,Ressourcen,
JWK-MapUI-Settings-CampPlacement,Camp placement,,
JWK-MapUI-Settings-FobPlacement,FOB placement,FOB -Platzierung,
JWK-MapUI-Settings-IllegalZones,Illegal zones,Illegale Zonen,
JWK-MapUI-Settings-RadioSignal,Radio signal,Radiosignal,
JWK-MapUI-Settings-TerritoryControl,Territory control,Territoriumskontrolle,
JWK-MapUI-SignalRange,Signal Range,Signalbereich,
JWK-MapUI-Stability,Stability,Stabilität,
JWK-MapUI-TakeTownControlTip,Take control by raising population support to %1% and keeping the threat level below %2%.,,
JWK-MapUI-TakeTownControlTipBattle,Start the battle by increasing the threat level to %2% and ensuring at least %1% population support.,,
JWK-MapUI-Tents,Tents,,
JWK-MapUI-ThreatLevel,Threat Level,Bedrohungsniveau,
JWK-MapUI-TownHideout-CreateTip,Establish a hideout by raising population support to %1%.,,
JWK-MapUI-TownHideout-LoseTip,Keep population support above %1% to maintain the hideout.,,
JWK-MapUI-Travel-BusStop,Bus stop,Bushaltestelle,
JWK-MapUI-Travel-Cost,Travel will cost %1.,Reisen kostet %1.,
JWK-MapUI-Travel-FerryStop,Ferry stop,Fährstopp,
JWK-NewGameUI-AmbientFaction,Civilian faction,Zivile Fraktion,
JWK-NewGameUI-EnemyFaction,Enemy faction,Feindfraktion,
JWK-NewGameUI-MoneyFormat,Money format,Geldformat,
JWK-NewGameUI-MoneyFormatWarning,Must contain {value} placeholder.,Muss {Wert} Platzhalter enthalten.,
JWK-NewGameUI-PlayerFaction,Player faction,Spielerfraktion,
JWK-NewGameUI-StartGame,Start Game,Spiel starten,
JWK-NewGameUI-SupportingFaction,Allied faction,Alliierte Fraktion,
JWK-NewGameUI-TabDifficulty,Difficulty,Schwierigkeit,
JWK-NewGameUI-TabSetup,Setup,Aufstellen,
JWK-NewGameUI-Title,New game,Neues Spiel,
JWK-Notification-BankPlayerMoneyReceived,%1 has sent you %2.,%1 hat Ihnen %2 geschickt.,
JWK-Notification-BattleStartingFactory,Battle for %1 will begin soon.,Battle for %1 beginnt bald.,
JWK-Notification-BattleStartingMilitaryBase,Battle for %1 will begin soon.,Battle for %1 beginnt bald.,
JWK-Notification-BattleStartingTown,Battle for %1 will begin soon.,Battle for %1 beginnt bald.,
JWK-Notification-ControlFactoryGained,The resistance took control over %1.,Der Widerstand übernahm die Kontrolle über %1.,
JWK-Notification-ControlFactoryNotGained,The resistance failed to take control over %1.,,
JWK-Notification-ControlMilitaryBaseGained,The resistance took control over %1.,Der Widerstand übernahm die Kontrolle über %1.,
JWK-Notification-ControlMilitaryBaseNotGained,The resistance failed to take control over %1.,,
JWK-Notification-ControlRadarSiteGained,Military radar site near %1 has been destroyed by the resistance.,Das militärische Radarplatz in der Nähe von %1 wurde durch den Widerstand zerstört.,
JWK-Notification-ControlRadioTowerGained,The resistance has captured a radio tower near %1.,Der Widerstand hat einen Funksturm in der Nähe von %1 erobert.,
JWK-Notification-ControlTownDefended,The resistance defended their control over %1.,Der Widerstand verteidigte ihre Kontrolle über %1.,
JWK-Notification-ControlTownGained,%2 took control over %1.,%2 übernahm die Kontrolle über %1.,
JWK-Notification-ControlTownLost,%2 lost control over %1.,%2 verloren die Kontrolle über %1.,
JWK-Notification-ControlTownNotGained,The resistance failed to take control over %1.,,
JWK-Notification-DeliverItem-ContactDead,"Delivery job failed, the contact person is dead.",,
JWK-Notification-DeliverItem-Delivered,Special delivery has been completed.,Sonderlieferung wurde abgeschlossen.,
JWK-Notification-DeliverItem-HideoutFail,"Delivery job failed, destination hideout disbanded.",,
JWK-Notification-EnemyCampCleared,The resistance cleared an enemy camp near %1.,Der Widerstand löste ein feindliches Lager in der Nähe von %1.,
JWK-Notification-GameFinishedDefeat,The uprising started by %1 has been crushed. %2 remains under %3 control.,Der von %1 begonnene Aufstand wurde niedergeschlagen. %2 bleibt unter %3 Kontrolle.,
JWK-Notification-GameFinishedVictory,%1 has won the uprising and took control over %2. Good job!,%1 hat den Aufstand gewonnen und die Kontrolle über %2 übernommen. Gute Arbeit!,
JWK-Notification-GameStarted,"A new revolution has started. Rise up, people of %1!",,
JWK-Notification-HideoutBackInOperation,The resistance hideout in %1 is back in operation.,Das Widerstandsversteck in %1 ist wieder in Betrieb.,
JWK-Notification-HideoutDisbanded,The resistance hideout in %1 has been shut down.,Das Widerstandsversteck in %1 wurde geschlossen.,
JWK-Notification-HideoutEstablished,The resistance has established a new hideout in %1.,Der Widerstand hat in %1 ein neues Versteck festgelegt.,
JWK-Notification-HideoutHqDanger,The resistance HQ near %1 has been shut down due to imminent danger.,Das Resistenz -Hauptquartier nahe %1 wurde aufgrund einer unmittelbaren Gefahr geschlossen.,
JWK-Notification-HideoutHqEstablished,The resistance has established a new HQ hideout.,Der Widerstand hat ein neues HQ -Versteck festgelegt.,
JWK-Notification-HideoutHqVipKilled,The %1 HQ near %2 is shut down due to operator death.,Der %1 -Hauptquartier in der Nähe von %2 wird aufgrund des Todes des Betreibers geschlossen.,
JWK-Notification-HideoutTooHot,The resistance hideout in %1 is inoperable due to imminent danger.,Das Resistenzversteck in %1 ist aufgrund einer unmittelbaren Gefahr nicht operativ.,
JWK-Notification-HideoutVipKilled,The %1 hideout in %2 is shut down due to operator death.,Das Versteck in %1 in %2 wird aufgrund des Todes des Betreibers geschlossen.,
JWK-Notification-JobJailbreakFailed,The resistance failed to free any prisoners in a jailbreak attempt.,,
JWK-Notification-JobResigned,Job has been cancelled: %1,Job wurde storniert: %1,
JWK-Notification-JournalUpdated,Journal has been updated.,Journal wurde aktualisiert.,
JWK-Notification-PlayerCampDestroyed,%1 has been destroyed by enemy forces.,,
JWK-Notification-PlayerCampDismantled,%2 has been dismantled by %1.,,
JWK-Notification-PlayerCampEstablished,%2 has been established by %1 near %3.,,
JWK-Notification-PlayerCampRenamed,%2 has been renamed to %3 by %1.,,
JWK-Notification-PlayerFobDismantled,%2 has been dismantled by %1.,,
JWK-Notification-PlayerFobEstablished,%2 has been established by %1 near %3.,%2 wurde durch %1 nahe %3 festgelegt.,
JWK-Notification-PlayerFobRenamed,%2 has been renamed to %3 by %1.,,
JWK-Notification-PrisonBreakStarted,Prison break started near %1!,,
JWK-Notification-PrisonerEscaped,%1 escaped from prison near %2.,,
JWK-Notification-QuestReceivedMoney,You receive %1 for completing the job.,Sie erhalten %1 für die Fertigstellung des Jobs.,
JWK-Notification-RadioTowerDestroyed,Radio tower near %1 has been destroyed.,Der Radio Tower fast %1 wurde zerstört.,
JWK-Notification-SupporterDonationsIncome,You received %1 from your supporters.,Sie haben %1 von Ihren Anhängern erhalten.,
JWK-PauseUI-Admin,Admin menu,Admin -Menü,
JWK-PhoneContact-MilitaryPolice,Military Police,Militärpolizei,
JWK-PhoneContact-ResistanceHQ,Resistance HQ,Widerstandsquote HQ,
JWK-PhoneUI-Call,Call number,Anrufnummer,
JWK-PhoneUI-Calling,Calling...,Berufung...,
JWK-PhoneUI-Contacts,Contacts,Kontakte,
JWK-PhoneUI-Delete,Delete,Löschen,
JWK-PhoneUI-HangUp,Hang up,Auflegen,
JWK-PhoneUI-Keypad,Keypad,Tastenfeld,
JWK-PlaceItem-BarbedWire,Barbed wire,Stacheldraht,
JWK-PlaceItem-BarbedWire_Description,Slow down your visitors.,Verlangsamen Sie Ihre Besucher.,
JWK-PlaceItem-CustomSign,Custom sign,Benutzerdefiniertes Zeichen,
JWK-PlaceItem-CustomSign_Description,Keeps your stuff organized.,Hält deine Sachen organisiert.,
JWK-PlaceItem-CustomSign_DescriptionLong,Sign with an editable text.,Unterschreiben Sie mit einem bearbeitbaren Text.,
JWK-PlaceItem-EquipmentBox,Equipment box,Ausrüstungsbox,
JWK-PlaceItem-EquipmentBox_Description,Store your items securely.,Speichern Sie Ihre Artikel sicher.,
JWK-PlaceItem-EquipmentBox_DescriptionLong,Inventory storage box with reasonable capacity for personal equipment. Can be locked to protect the items.,,
JWK-PlaceItem-FOB,FOB,FOB,
JWK-PlaceItem-FOB_Description,Forward Operating Base,Vorwärtsbasis vorwärts,
JWK-PlaceItem-FOB_DescriptionLong,Placing the flag will establish a new operating base.,Das Platzieren der Flagge wird eine neue Betriebsbasis einrichten.,
JWK-PlaceItem-Floodlights,Floodlights,Flutlichter,
JWK-PlaceItem-Floodlights_Description,Enlighten yourself.,Erleuchte dich.,
JWK-PlaceItem-Floodlights_DescriptionLong,The light can be switched on and off.,Das Licht kann ein- und ausgeschaltet werden.,
JWK-PlaceItem-Hedgehog,Hedgehog,Igel,
JWK-PlaceItem-Hedgehog_Description,Use to block roads.,,
JWK-PlaceItem-Lamps,Lamps,Lampen,
JWK-PlaceItem-Sandbags,Sandbags,Sandsäcken,
JWK-PlaceItem-Sandbags_Description,Basic building block of a defensive position.,Grundlegende Baustein einer Verteidigungsstelle.,
JWK-PlaceUI-MovementSpeed,Movement speed,Bewegungsgeschwindigkeit,
JWK-PlaceUI-NextItem,Next item,Nächster Artikel,
JWK-PlaceUI-PrevItem,Previous item,Vorheriger Artikel,
JWK-PlaceUI-RotateLeft,Rotate left,Links drehen,
JWK-PlaceUI-RotateRight,Rotate right,Nach rechts drehen,
JWK-PlaceUI-Title,Place,Ort,
JWK-PlayerRestUI-ButtonCancelReady,Cancel ready,Bereit abbrechen,
JWK-PlayerRestUI-ButtonRest,Rest,Ausruhen,
JWK-PlayerRestUI-ButtonSetReady,Set ready,Setzen Sie bereit,
JWK-PlayerRestUI-Duration,Duration,Dauer,
JWK-PlayerRestUI-PlayersReady,Ready,Bereit,
JWK-PlayerRestUI-Title,Resting,Ruhen,
JWK-PlayerRestUI-WaitingForPlayers,Waiting for all players,Warten auf alle Spieler,
JWK-PreGameUI-Message,"Please wait for the server administrator to configure and start a new game. If you are the administrator, please log in by typing the command below into the chat.",,
JWK-PreGameUI-Message2,We encourage you to check out <b>Field Manual</b> to learn more about this game mode while you are waiting.,,
JWK-PropagandaPosterItem,Propaganda Poster,Propaganda -Plakat,
JWK-PropagandaPosterItem-Desc,Posters can be hanged in various places to increase civilian population support and increase visibility of the resistance.,,
JWK-QuestObjective-ClearCamp,Clear the camp.,Das Lager löschen.,
JWK-QuestObjective-DeliverItem,Deliver the item.,Liefern Sie den Artikel.,
JWK-QuestObjective-EliminateTarget,Eliminate the target.,Das Ziel beseitigen.,
JWK-QuestObjective-LiberatePrisoners,Liberate prisoners.,,
JWK-QuestObjective-PlacePosters,Place posters.,Plakate platzieren.,
JWK-QuestObjective-ReportToResistance,Report back to the resistance.,Melden Sie sich zum Widerstand.,
JWK-QuestObjective-TriggerAlarm,Trigger the alarm.,Alarm auslösen.,
JWK-QuestObjective-TurnDogtags,Turn in enemy dogtags.,Fecken Sie feindliche Dogtags ein.,
JWK-RadialMenu-Build,Build,Bauen,
JWK-RadialMenu-GameProgress,Campaign progress,Kampagnenfortschritt,
JWK-RadialMenu-Journal,Journal,Zeitschrift,
JWK-RadialMenu-Place,Place,Ort,
JWK-RadialMenu-Profile,Profile,Profil,
JWK-RadialMenu-TransferMoney,Transfer money,Geld übertragen,
JWK-RadialMenu-UseRadio,Use radio,Verwenden Sie Radio,
JWK-RadioTowerUI-Inoperable,The radio tower has been destroyed and is inoperable.,Der Funksturm wurde zerstört und ist nicht operativ.,
JWK-ResourceTransferUI-Amount,Amount,Menge,
JWK-ResourceTransferUI-Source,Source,Quelle,
JWK-ResourceTransferUI-Target,Target,Ziel,
JWK-ResourceTransferUI-Title,Resource transfer,Ressourcenübertragung,
JWK-RespawnUI-CampCost,Spawning at this camp will consume 1 tent.,,
JWK-RespawnUI-FocusNext,Focus on next available,Konzentrieren Sie sich auf den nächsten verfügbaren,
JWK-RespawnUI-ResistanceLoadout-Tip,You will spawn as a resistance fighter.,,
JWK-RespawnUI-SuppliesCost,Respawning at this location will take %1 supplies.,Die Wiederherstellung an diesem Ort dauert %1 Vorräte.,
JWK-RespawnUI-Tip,Click on selected location to respawn.,,
JWK-RespawnUI-TipClickToRespawn,Click to respawn at this location.,,
JWK-RespawnUI-TownTipCost,Respawn will reduce population support by %1.,Respawn wird die Unterstützung der Bevölkerung um 1 verringern.,
JWK-RespawnUI-TownTipLoadout,"You will spawn in civilian clothes, with a handgun and a map.",,
JWK-RespawnUnavailable-BattleInProgress,This respawn location is not available due to ongoing battle.,Dieser Respawn -Standort ist aufgrund des laufenden Kampfes nicht verfügbar.,
JWK-RespawnUnavailable-EnemiesNearby,Cannot respawn while enemies are present at this location.,,
JWK-RespawnUnavailable-Generic,This respawn location is not available at the moment.,Dieser Respawn -Standort ist momentan nicht verfügbar.,
JWK-RespawnUnavailable-NoSupporters,You need local population support to respawn at this location.,,
JWK-RespawnUnavailable-NoTents,No tents are available at this camp for respawn.,,
JWK-RespawnUnavailable-NotEnoughSupplies,Spawning here requires at least %1 supplies in storage.,,
JWK-RespawnUnavailable-NotPlayerFaction,This location must be under resistance control to respawn.,,
JWK-ShopUI-Buy,Buy,Kaufen,
JWK-ShopUI-BuyPrice,Buy price:,Preis kaufen:,
JWK-ShopUI-PlayerInventoryEmpty,There are no items in your inventory to sell.,Es gibt keine Artikel in Ihrem Inventar zu verkaufen.,
JWK-ShopUI-PlayerStock,You have:,Du hast:,
JWK-ShopUI-Sell,Sell,Verkaufen,
JWK-ShopUI-SellPrice,Sell price:,Preis verkaufen:,
JWK-ShopUI-ShopInventoryEmpty,There are no items available for purchase.,Es sind keine Artikel zum Kauf erhältlich.,
JWK-ShopUI-ShopStock,Shop stock:,Shop -Aktie:,
JWK-ShopUI-Title,Shop,Geschäft,
JWK-Speech-Actor-Stranger,Stranger,Fremder,
JWK-Speech-AmbCiv-ConvertHos01,You are a bunch of terrorists. You should be arrested.,Du bist ein paar Terroristen. Sie sollten verhaftet werden.,
JWK-Speech-AmbCiv-ConvertHos02,"The regime brought order, and you people just want chaos.",,
JWK-Speech-AmbCiv-ConvertHos03,I hope they find you. I'll be the one pointing the gun.,,
JWK-Speech-AmbCiv-ConvertHos04,"I stand with the ones who actually protect this place, not you.",,
JWK-Speech-AmbCiv-ConvertHos05,I'll make sure authorities learn about it.,,
JWK-Speech-AmbCiv-ConvertNeg01,That just sounds like another way to die.,Das klingt einfach nach einem anderen Weg zum Sterben.,
JWK-Speech-AmbCiv-ConvertNeg02,Change? That's a fairy tale. I'm just trying to stay alive.,,
JWK-Speech-AmbCiv-ConvertNeg03,Get lost. I don't need your cause or your problems.,Hau ab. Ich brauche nicht deine Sache oder deine Probleme.,
JWK-Speech-AmbCiv-ConvertNeg04,I'm not cut out for that kind of thing. Sorry.,Ich bin nicht für so etwas ausgeschnitten. Entschuldigung.,
JWK-Speech-AmbCiv-ConvertNeg05,I tried once. It didn't end well.,Ich habe es einmal versucht. Es endete nicht gut.,
JWK-Speech-AmbCiv-ConvertNeg06,Join you? I'm not suicidal.,Sich zu sich anschließen? Ich bin nicht selbstmörderisch.,
JWK-Speech-AmbCiv-ConvertNl01,Already embedded. I just don't advertise it.,Bereits eingebettet. Ich bewerbe es einfach nicht.,
JWK-Speech-AmbCiv-ConvertNl02,You're not the first to ask. I signed up a while ago.,,
JWK-Speech-AmbCiv-ConvertNl03,You guys seriously need to talk to each other. I'm with you.,Ihr müsst ernsthaft miteinander reden. Ich bin bei dir.,
JWK-Speech-AmbCiv-ConvertNl04,You don't need to convince me. I've bled for this already.,Sie müssen mich nicht überzeugen. Ich bin schon dafür geblutet.,
JWK-Speech-AmbCiv-ConvertOk01,Count me in. It's time someone stood up to them.,,
JWK-Speech-AmbCiv-ConvertOk02,I'm done watching. Let's fight.,Ich bin fertig zu sehen. Lass uns kämpfen.,
JWK-Speech-AmbCiv-ConvertOk03,Tell your people I'm ready. Let's get to work.,,
JWK-Speech-AmbCiv-ConvertOk04,I'm in. Just tell me what needs to be done.,,
JWK-Speech-AmbCiv-ConvertOk05,Hell yeah. Let's mess them up.,Hölle ja. Lassen Sie uns sie vermasseln.,
JWK-Speech-AmbCiv-ExtortNeg01,That supposed to scare me? Try harder.,Das soll mich erschrecken? Versuchen Sie es härter.,
JWK-Speech-AmbCiv-ExtortNeg02,"I've got nothing for you, except regret.",,
JWK-Speech-AmbCiv-ExtortNeg03,Wow. Extortion. So original.,Wow. Erpressung. So original.,
JWK-Speech-AmbCiv-ExtortNeg04,"Get lost, I'm not scared of you.",,
JWK-Speech-AmbCiv-ExtortNeg05,You're not the first to try.,,
JWK-Speech-AmbCiv-ExtortOk01,"Alright, alright! Just don't hurt me!",,
JWK-Speech-AmbCiv-ExtortOk02,Please... just leave me alone.,Bitte ... lass mich einfach in Ruhe.,
JWK-Speech-AmbCiv-ExtortOk03,It was for my kid's medicine... but whatever. Take it.,Es war für die Medizin meines Kindes ... aber was auch immer. Nimm es.,
JWK-Speech-AmbCiv-ExtortOk04,You're nothing but a thug.,Du bist nichts als ein Schläger.,
JWK-Speech-AmbCiv-ExtortRes01,You are worse than the regime.,Sie sind schlimmer als das Regime.,
JWK-Speech-AmbCiv-ExtortRes02,"Fine, but you just lost a supporter.",,
JWK-Speech-AmbCiv-ExtortUnd01,I'm sure the resistance will pay back for this.,,
JWK-Speech-AmbCiv-ExtortUnd02,You are just bandits in uniforms.,Du bist nur Banditen in Uniformen.,
JWK-Speech-NoPants01,Wear some pants before you talk to me.,,
JWK-Speech-NoPants02,I'm not talking to naked strangers.,Ich spreche nicht mit nackten Fremden.,
JWK-Speech-NoTalk01,I have nothing to say to you.,Ich habe dir nichts zu sagen.,
JWK-Speech-NoTalk02,I'm busy.,Ich bin beschäftigt.,
JWK-Speech-NoTalk03,Leave me alone.,Lass mich in ruhe.,
JWK-Speech-NoTalk04,Don't bother me.,Stört mich nicht.,
JWK-Speech-Pass-Agate,Agate.,Achat.,
JWK-Speech-Pass-Alligator,Alligator.,Alligator.,
JWK-Speech-Pass-Amber,Amber.,Bernstein.,
JWK-Speech-Pass-Bear,Bear.,Tragen.,
JWK-Speech-Pass-Diamond,Diamond.,Diamant.,
JWK-Speech-Pass-Fox,Fox.,Fuchs.,
JWK-Speech-Pass-Hawk,Hawk.,Falke.,
JWK-Speech-Pass-Pearl,Pearl.,Perle.,
JWK-Speech-Pass-Salamander,Salamander.,Salamander.,
JWK-Speech-Pass-Topaz,Topaz.,Topas.,
JWK-Speech-Pass-Wolf,Wolf.,Wolf.,
JWK-Speech-PhonePickup01,"Yeah, who's there?",,
JWK-Speech-Player-AskFollow01,Come with me.,,
JWK-Speech-Player-AskFollow02,Follow me.,,
JWK-Speech-Player-AskJob,Do you have something for me?,Hast du etwas für mich?,
JWK-Speech-Player-CivConvert01,You look like someone who's had enough. Join us.,,
JWK-Speech-Player-CivConvert02,"I have enough of these pigs. Are you in, or are you just surviving?",,
JWK-Speech-Player-CivConvert03,"If you're tired of hiding, pick up a cause worth dying for.",,
JWK-Speech-Player-CivConvert04,Not everyone's blind to what's going on. Some of us are doing something about it.,,
